ticket_id,description,category,subcategory,priority,created_timestamp,status,requester_type
SEC648826,horizontal privilege escalation - compromising 46 user accounts - flagged by SIEM,ACCESS_CONTROL,Privilege Escalation,3,2025-01-27 06:39:48,Escalated,Network Admin
SEC206276,DMARC policy violation - impacting financial data - reported by user,SPOOFING,Email Spoofing,3,2025-02-03 15:57:48,Contained,Security Tool
SEC986656,suspicious activity - degrading service performance - flagged by SIEM,ACCESS_CONTROL,Authorization Bypass,4,2025-02-19 10:12:48,Resolved,System Admin
SEC920888,password spraying detected - degrading application performance - detected by IDS,HIJACKING,Account Hijacking,3,2025-01-27 11:22:48,In Progress,Security Tool
SEC401373,unauthorized gateway change - compromising 48 user accounts - flagged by SIEM,HIJACKING,Network Hijacking,3,2025-02-11 13:48:48,Resolved,Security Tool
SEC799180,security violation - affecting 89 systems - reported by EDR,SPOOFING,MAC Spoofing,3,2025-02-21 08:04:48,In Progress,Security Tool
SEC663239,security violation - impacting financial data - discovered during audit,MALWARE,Adware,4,2025-02-11 03:41:48,In Progress,SOC Analyst
SEC214690,potential compromise - affecting 60 systems - caught by firewall,MALWARE,Worm,3,2025-02-13 01:13:48,In Progress,SOC Analyst
SEC199999,suspicious activity - affecting 3 systems - reported by user,MALWARE,Adware,3,2025-02-06 16:00:48,Contained,SOC Analyst
SEC816729,session replay attack - degrading system performance - reported by EDR - User Agent: Mozilla/5.0,HIJACKING,Session Hijacking,4,2025-02-11 21:35:48,Contained,Security Engineer
SEC893311,forced browsing detected - affecting 18 systems - caught by firewall,ACCESS_CONTROL,Authentication Bypass,4,2025-02-20 05:58:48,Escalated,Network Admin
SEC151084,unusual login pattern - affecting 64 systems - caught by firewall,HIJACKING,Account Hijacking,4,2025-02-12 12:56:48,Escalated,SOC Analyst
SEC467506,horizontal privilege escalation - affecting 61 systems - caught by firewall,ACCESS_CONTROL,Privilege Escalation,4,2025-01-31 22:14:48,Contained,System Admin
SEC262913,password spraying detected - compromising 3 user accounts - detected by IDS,HIJACKING,Account Hijacking,4,2025-02-04 20:41:48,Resolved,Security Engineer
SEC874970,potential compromise - compromising 21 user accounts - reported by user,ACCESS_CONTROL,Authorization Bypass,2,2025-01-29 21:34:48,Escalated,SOC Analyst
SEC222618,potential compromise - impacting critical data - discovered during audit,MALWARE,Keylogger,4,2025-01-25 05:08:48,In Progress,Network Admin
SEC838180,rogue DHCP server - affecting 100 systems - discovered during audit,HIJACKING,Network Hijacking,2,2025-02-06 23:01:48,Escalated,System Admin
SEC375254,security violation - affecting 83 systems - caught by firewall,SPOOFING,DHCP Spoofing,2,2025-02-06 21:53:48,Resolved,Security Engineer
SEC170624,session fixation attempt - impacting critical data - discovered during audit,HIJACKING,Session Hijacking,4,2025-01-22 04:26:48,Escalated,Security Engineer
SEC563430,packet with spoofed source IP - affecting 99 systems - caught by firewall - Source IP: 223.156.147.232,SPOOFING,IP Spoofing,2,2025-02-05 20:58:48,Resolved,Security Tool
SEC439031,hidden file system activity - compromising 14 user accounts - discovered during audit,MALWARE,Rootkit,4,2025-02-08 04:38:48,Resolved,Security Tool
SEC206955,DNS cache poisoning attempt - impacting critical data - flagged by SIEM,SPOOFING,DNS Spoofing,4,2025-02-13 08:47:48,Open,Security Engineer
SEC817200,suspicious activity - degrading network performance - identified by SOC,ACCESS_CONTROL,MFA Compromise,3,2025-02-03 09:13:48,Escalated,SOC Analyst
SEC375217,potential compromise - degrading system performance - reported by user,ACCESS_CONTROL,Authorization Bypass,3,2025-02-13 16:04:48,Open,Security Tool
SEC578451,potential compromise - affecting 10 systems - reported by user,MALWARE,Cryptominer,3,2025-02-06 08:03:48,Open,Security Tool
SEC539988,potential compromise - degrading system performance - flagged by SIEM,MALWARE,Adware,3,2025-02-14 18:31:48,In Progress,Network Admin
SEC905339,security violation - compromising 20 user accounts - detected by IDS,ACCESS_CONTROL,MFA Compromise,3,2025-01-27 21:14:48,Resolved,Security Engineer
SEC180540,potential compromise - degrading service performance - reported by EDR,ACCESS_CONTROL,Authorization Bypass,4,2025-02-15 20:07:48,Open,Security Engineer
SEC766163,ransomware communication pattern - compromising 15 user accounts - reported by user - Bitcoin Address: 4cb69fe4440f478cebdb76204d5191cc73df589c,MALWARE,Ransomware,4,2025-01-26 21:14:48,Resolved,System Admin
SEC787132,account takeover attempt - affecting 73 systems - reported by EDR,HIJACKING,Account Hijacking,4,2025-02-09 08:53:48,Resolved,Security Engineer
SEC539217,protocol downgrade attempt - degrading network performance - identified by SOC,HIJACKING,Network Hijacking,4,2025-02-01 15:00:48,Escalated,Security Engineer
SEC161177,kernel modification attempt - affecting 65 systems - identified by threat hunting,MALWARE,Rootkit,4,2025-02-14 13:09:48,Contained,Security Tool
SEC666474,protocol downgrade attempt - impacting critical data - reported by EDR,HIJACKING,Network Hijacking,4,2025-01-22 11:20:48,Escalated,System Admin
SEC831910,potential compromise - compromising 4 user accounts - flagged by SIEM,ACCESS_CONTROL,Authorization Bypass,3,2025-02-04 01:40:48,Escalated,System Admin
SEC364204,unauthorized account access - compromising 39 user accounts - identified by SOC,HIJACKING,Account Hijacking,2,2025-01-30 02:26:48,Resolved,Network Admin
SEC785403,session validation failure - affecting 23 systems - flagged by SIEM,HIJACKING,Session Hijacking,3,2025-01-31 21:03:48,Contained,SOC Analyst
SEC407055,SYSTEM level escalation - affecting 61 systems - discovered during audit,ACCESS_CONTROL,Privilege Escalation,4,2025-02-19 09:52:48,Escalated,Security Engineer
SEC767378,suspicious activity - impacting sensitive data - detected by IDS,MALWARE,Cryptominer,4,2025-02-07 20:42:48,Escalated,System Admin
SEC222987,potential compromise - impacting customer data - identified by SOC,ACCESS_CONTROL,MFA Compromise,3,2025-01-28 01:50:48,Contained,Network Admin
SEC497644,suspicious activity - impacting critical data - detected by IDS,MALWARE,Worm,4,2025-02-20 23:36:48,Escalated,System Admin
SEC614153,suspicious activity - compromising 44 user accounts - caught by firewall,SPOOFING,MAC Spoofing,2,2025-02-09 13:10:48,Resolved,SOC Analyst
SEC615284,security violation - affecting 10 systems - reported by user,ACCESS_CONTROL,MFA Compromise,3,2025-02-14 23:35:48,Contained,System Admin
SEC260371,security violation - impacting sensitive data - reported by EDR,HIJACKING,Browser Hijacking,4,2025-02-01 11:11:48,Open,Security Tool
SEC804059,man-in-the-middle attempt via ARP - degrading network performance - detected by IDS,SPOOFING,ARP Spoofing,2,2025-02-07 17:12:48,Contained,Security Engineer
SEC638084,illegitimate IP source identified - compromising 7 user accounts - identified by SOC,SPOOFING,IP Spoofing,4,2025-01-22 15:55:48,Contained,SOC Analyst
SEC706233,system call hooking - degrading network performance - reported by EDR,MALWARE,Rootkit,4,2025-02-04 19:10:48,Open,System Admin
SEC977483,suspicious activity - impacting critical data - caught by firewall,HIJACKING,Click Hijacking,4,2025-02-12 09:07:48,Open,Security Tool
SEC293160,unauthorized privilege elevation - compromising 33 user accounts - reported by EDR,ACCESS_CONTROL,Privilege Escalation,4,2025-01-25 02:57:48,Resolved,Security Tool
SEC442461,multiple authentication failures - affecting 97 systems - flagged by SIEM,HIJACKING,Account Hijacking,4,2025-02-02 01:55:48,Contained,Security Tool
SEC766063,suspicious email origin - affecting 97 systems - identified by SOC,SPOOFING,Email Spoofing,3,2025-02-02 14:46:48,Contained,System Admin
SEC950400,suspicious activity - compromising 28 user accounts - discovered during audit,HIJACKING,Click Hijacking,3,2025-02-04 10:38:48,Contained,Network Admin
SEC843694,password hash exploitation - degrading service performance - flagged by SIEM,ACCESS_CONTROL,Authentication Bypass,2,2025-02-15 20:22:48,Escalated,Security Tool
SEC801720,potential compromise - affecting 39 systems - identified by SOC,MALWARE,Adware,4,2025-02-10 06:39:48,Open,Security Engineer
SEC643680,potential compromise - affecting 73 systems - detected by IDS,MALWARE,Keylogger,4,2025-02-19 17:21:48,Open,Security Engineer
SEC157692,security violation - compromising 9 user accounts - identified by threat hunting,SPOOFING,DHCP Spoofing,3,2025-01-31 00:34:48,Contained,SOC Analyst
SEC319594,session fixation attempt - impacting sensitive data - reported by EDR - User Agent: Mozilla/4.0,HIJACKING,Session Hijacking,3,2025-01-30 04:23:48,Open,SOC Analyst
SEC552116,suspicious activity - affecting 4 systems - detected by IDS,HIJACKING,Browser Hijacking,4,2025-01-31 02:08:48,In Progress,System Admin
SEC506184,kernel modification attempt - compromising 47 user accounts - identified by SOC,MALWARE,Rootkit,4,2025-02-11 08:25:48,Resolved,Security Engineer
SEC315196,known ransomware signature - compromising 38 user accounts - detected by IDS - Bitcoin Address: 3adc3c712d51d7267de63d9da9d7b46bd548e526,MALWARE,Ransomware,4,2025-02-06 09:26:48,Open,Security Tool
SEC345520,unusual login pattern - impacting customer data - identified by threat hunting,HIJACKING,Account Hijacking,3,2025-01-22 11:07:48,In Progress,SOC Analyst
SEC905105,packet with spoofed source IP - affecting 68 systems - discovered during audit - Protocol: ICMP,SPOOFING,IP Spoofing,4,2025-02-16 15:10:48,Open,System Admin
SEC636553,network path manipulation - compromising 2 user accounts - reported by EDR,HIJACKING,Network Hijacking,4,2025-01-24 00:56:48,In Progress,Network Admin
SEC253028,unauthorized ARP reply - impacting financial data - reported by user,SPOOFING,ARP Spoofing,4,2025-01-22 15:12:48,Escalated,System Admin
SEC748610,security violation - impacting customer data - detected by IDS,SPOOFING,GPS Spoofing,4,2025-02-05 16:45:48,In Progress,System Admin
SEC794970,potential compromise - affecting 25 systems - reported by EDR,SPOOFING,MAC Spoofing,3,2025-02-16 20:37:48,Contained,System Admin
SEC343440,security violation - impacting financial data - discovered during audit,HIJACKING,Click Hijacking,3,2025-02-12 15:42:48,Open,Security Tool
SEC422513,potential compromise - impacting sensitive data - flagged by SIEM,SPOOFING,DHCP Spoofing,4,2025-02-20 11:12:48,In Progress,Security Tool
SEC476811,file encryption in progress - affecting 48 systems - identified by SOC - Extension: .43266c95,MALWARE,Ransomware,3,2025-02-19 01:01:48,Contained,System Admin
SEC332268,suspicious activity - degrading system performance - identified by threat hunting,HIJACKING,Click Hijacking,4,2025-02-15 14:27:48,Resolved,System Admin
SEC127944,man-in-the-middle session intercept - degrading network performance - detected by IDS,HIJACKING,Session Hijacking,2,2025-01-23 03:22:48,Contained,Network Admin
SEC829977,potential compromise - affecting 3 systems - reported by user,ACCESS_CONTROL,Access Bypass,3,2025-02-02 12:18:48,Open,Security Engineer
SEC267638,session token compromise - affecting 58 systems - reported by EDR - Session ID: 5fee84aab2bb4793,HIJACKING,Session Hijacking,4,2025-02-01 09:04:48,Resolved,Security Tool
SEC217216,suspicious activity - affecting 77 systems - caught by firewall,ACCESS_CONTROL,Access Bypass,4,2025-02-19 02:25:48,Contained,Network Admin
SEC346922,authentication token manipulation - degrading network performance - caught by firewall,ACCESS_CONTROL,Authentication Bypass,4,2025-01-21 18:49:48,Contained,SOC Analyst
SEC190835,security violation - affecting 88 systems - detected by IDS,SPOOFING,DHCP Spoofing,3,2025-01-29 16:24:48,Escalated,Security Tool
SEC440287,cookie theft detected - degrading network performance - identified by SOC - Session ID: 82305f70d14f0b5e,HIJACKING,Session Hijacking,4,2025-01-25 18:54:48,In Progress,Security Tool
SEC233724,cookie theft detected - affecting 49 systems - flagged by SIEM - Session ID: 4c0fbf5921efd2a6,HIJACKING,Session Hijacking,2,2025-01-23 06:53:48,Contained,System Admin
SEC899786,suspicious activity - impacting sensitive data - identified by SOC,MALWARE,Worm,2,2025-01-24 16:13:48,Open,Network Admin
SEC575862,IP packet manipulation detected - impacting critical data - identified by threat hunting - Protocol: UDP,SPOOFING,IP Spoofing,3,2025-01-29 11:00:48,In Progress,Security Tool
SEC659622,unauthorized gateway change - degrading system performance - reported by EDR,HIJACKING,Network Hijacking,4,2025-02-03 15:58:48,Contained,Security Engineer
SEC559185,security violation - affecting 62 systems - flagged by SIEM,SPOOFING,GPS Spoofing,1,2025-02-07 07:22:48,Escalated,Network Admin
SEC751459,suspicious driver loading - degrading application performance - discovered during audit,MALWARE,Rootkit,3,2025-02-09 17:21:48,Escalated,Security Engineer
SEC752162,unauthorized session usage - degrading service performance - detected by IDS - Session ID: f125941a790cf247,HIJACKING,Session Hijacking,4,2025-02-06 00:09:48,Escalated,Security Tool
SEC721003,hidden file system activity - impacting customer data - reported by EDR,MALWARE,Rootkit,3,2025-02-05 11:18:48,Open,Security Tool
SEC384702,forged sender address - degrading service performance - caught by firewall,SPOOFING,Email Spoofing,4,2025-02-05 01:55:48,Open,System Admin
SEC698413,sudo abuse detected - impacting customer data - identified by threat hunting,ACCESS_CONTROL,Privilege Escalation,2,2025-01-22 00:38:48,Resolved,System Admin
SEC392146,suspicious activity - impacting customer data - discovered during audit,MALWARE,Worm,3,2025-02-18 23:25:48,Escalated,System Admin
SEC390162,file encryption in progress - impacting customer data - discovered during audit,MALWARE,Ransomware,3,2025-02-08 05:58:48,Escalated,SOC Analyst
SEC990564,malicious DNS redirection - affecting 29 systems - detected by IDS,SPOOFING,DNS Spoofing,1,2025-02-19 22:00:48,Open,Security Engineer
SEC154344,security violation - affecting 42 systems - discovered during audit,SPOOFING,MAC Spoofing,3,2025-02-05 17:32:48,Resolved,System Admin
SEC819916,potential compromise - degrading service performance - discovered during audit,MALWARE,Keylogger,4,2025-01-26 07:52:48,Resolved,Security Tool
SEC752620,potential compromise - compromising 48 user accounts - reported by EDR,MALWARE,Keylogger,4,2025-02-02 14:54:48,Escalated,Network Admin
SEC691758,forged sender address - impacting critical data - identified by SOC,SPOOFING,Email Spoofing,3,2025-01-24 01:58:48,Open,SOC Analyst
SEC923234,file encryption in progress - compromising 35 user accounts - discovered during audit - Bitcoin Address: 70e16e6a197383628d92a7ffc1c95cbaebf64d8f,MALWARE,Ransomware,4,2025-01-25 01:17:48,In Progress,SOC Analyst
SEC722782,cookie theft detected - impacting sensitive data - reported by EDR - Session ID: 725d090999ddb70d,HIJACKING,Session Hijacking,3,2025-02-09 22:52:48,In Progress,Security Tool
