description,category,subcategory,priority
Replica lag critical - memory usage growing exponentially on DB server ! customer-facing database services impacted,DATABASE,Availability,2
P1 DB INCIDENT: Query logging failed ! transactions not processing,DATABASE,Monitoring & Logging,2
Data type mismatch (checked database logs) . truncated data in fields . all data access blocked,DATABASE,Data Integrity,2
Memory pressure: exponential query time increase - logs showing cascade of database failures,DATABASE,Performance,1
URGENT: Database Monitoring agent disconnected - trace files not being created - transactions not processing,DATABASE,Monitoring & Logging,2
CRITICAL: Database error in Backup validation failed - recovery operation hanging - rebooted database server,DATABASE,Backup & Recovery,2
Schema change failed (all retry attempts to database failed) ; index unusable after update - production database pipeline completely stopped,DATABASE,Schema Management,3
MAJOR DATABASE INCIDENT: Logical replication error !!! critical business processes blocked by DB issue,DATABASE,Replication,1
Permission denied error: user accounts locked - business intelligence platform affected,DATABASE,User Access,3
Immediate database assistance needed: Blocking transactions - exponential query time increase - started after recent schema update,DATABASE,Performance,1
Important: Problems with database Database timeout - connection string failing - transactions not processing,DATABASE,Availability,1
Permission denied error (checked database logs) ; role assignments disappeared - business intelligence platform affected,DATABASE,User Access,2
Connection refused (checked database logs) ; can't establish any connections - preventing order processing in database,DATABASE,Availability,1
Trigger execution failure ! database console showing multiple errors - customer-facing database services impacted,DATABASE,Schema Management,3
URGENT - Database Customer Impact: Replication queue overflowed !!! all queries failing,DATABASE,Replication,1
Time sensitive: Trigger execution failure - finance system can't access data - DDL operation blocked by locks,DATABASE,Schema Management,2
Replication topology broken: change data capture process failed - customer-facing database services impacted,DATABASE,Replication,2
DATABASE ALERT: Performance metrics missing - audit trail missing entries - entire company database access affected,DATABASE,Monitoring & Logging,2
CRITICAL: Database error in Replication lag critical - replication queue backing up - all queries failing,DATABASE,Replication,3
Temp space exhausted ! error code in logs - preventing order processing in database,DATABASE,Capacity,1
Replica lag critical (logs showing cascade of database failures) . listener not accepting connections . multiple teams blocked from data access,DATABASE,Availability,1
P1 DB INCIDENT: Master-slave desync ! entire company database access affected,DATABASE,Replication,3
Invalid init parameters: listener configuration invalid - error logs attached in screenshot,DATABASE,Configuration,1
HIGH PRIORITY DB ISSUE: Instance terminated unexpectedly - listener not accepting connections - error code in logs,DATABASE,Availability,1
Truncated data values ! rebooted database server - business operations severely affected due to database issues,DATABASE,Data Integrity,2
Time-critical alert: Temp space exhausted ! customer data unavailable - log files filling entire volume,DATABASE,Capacity,1
PRODUCTION DATABASE DOWN: Backup job failed !!! multiple teams blocked from data access,DATABASE,Backup & Recovery,1
EMERGENCY DATABASE TICKET: Schema change failed - materialized view refresh hanging - happens on all queries,DATABASE,Schema Management,3
High I/O wait: exponential query time increase - business intelligence platform affected,DATABASE,Performance,1
PRODUCTION DATABASE DOWN: Change tracking failed ! business intelligence platform affected,DATABASE,Replication,4
Database CPU overload (issue reproducible in all database environments) ; index not being used - revenue-generating database down,DATABASE,Performance,3
Important: Problems with database Database timeout - connection attempts timing out - started after morning maintenance,DATABASE,Availability,1
Role assignment failed (getting ORA-errors) . password verification failing . customer data unavailable,DATABASE,User Access,1
Change tracking failed (memory usage growing exponentially on DB server) . replication process terminated . preventing order processing in database,DATABASE,Replication,2
Time sensitive: Materialized view refresh failed - business intelligence platform affected - trigger causing exceptions,DATABASE,Schema Management,1
Time-critical alert: Schema version conflict ! critical business processes blocked by DB issue - DDL operation blocked by locks,DATABASE,Schema Management,2
Time sensitive: Connection pool exhausted - all data access blocked - database service not listed,DATABASE,Availability,4
Datafile autoextend failed (tried restarting instance) . autoextend failed due to disk full . multiple teams blocked from data access,DATABASE,Capacity,1
Emergency - Can't access Master-slave desync !!! revenue-generating database down,DATABASE,Replication,2
EMERGENCY DATABASE TICKET: Replica lag critical - connection attempts timing out - error rate spiking in DB monitoring,DATABASE,Availability,3
Audit failure: wait event statistics unavailable - preventing order processing in database,DATABASE,Monitoring & Logging,3
Log write delays (all retry attempts to database failed) ; timeouts on simple selects - database-dependent services down,DATABASE,Performance,2
Log shipping failure ! database console showing multiple errors - critical business processes blocked by DB issue,DATABASE,Backup & Recovery,1
