ticket_id,description,category,subcategory,priority,status,created_timestamp,resolved_timestamp,requester_type,resolution_hours
INC169193,"Service alert: Internet intermittent connectivity detected, impacting business operations - Vendor ticket: INC88389",NETWORK,Internet,4,Duplicate,2025-02-08 08:00:34,2025-02-08 16:57:53,VIP,8.955325731080963
INC176402,Finance reporting Office Suite failure affecting critical services,SOFTWARE,Office Suite,2,Resolved,2025-02-15 05:27:54,2025-02-17 04:31:24,Employee,47.0584251688971
INC458623,"firmware issues in Network Hardware system affecting 10 users in Engineering at Regional HQ, Executive Floor",HARDWARE,Network Hardware,3,Closed,2024-11-06 12:32:43,2024-11-06 22:41:39,External,10.149128826918199
INC296993,"Firewall incident - rule conflict - Branch Office, IT Floor - Affecting: 2 users",NETWORK,Firewall,2,Closed,2025-01-21 06:38:13,2025-01-23 17:14:19,Employee,58.60170506207831
INC720118,"Malware incident - virus outbreak - Data Center, Training Room - Affecting: team operations",SECURITY,Malware,4,Resolved,2025-01-23 08:24:11,2025-01-23 09:44:18,Manager,1.335422016173173
INC683670,Engineering reporting Storage disk full affecting business operations (after the recent update),HARDWARE,Storage,4,Not Reproducible,2025-02-10 15:29:39,2025-02-10 17:30:35,VIP,2.015738856548265
INC123594,Product Management reporting PaaS failure affecting 5 users in Product Management,CLOUD,PaaS,2,Resolved,2025-02-06 15:44:36,2025-02-09 01:58:58,Contractor,58.23970722406569
INC729341,"Data Center, 1st Floor - Policy Violation: error - impacting 2 users",SECURITY,Policy Violation,1,Resolved,2024-08-25 16:56:33,2024-09-01 11:19:32,External,162.38312269014338
INC768365,"Service alert: Directory Services trust relationship detected, impacting internal services",IDENTITY,Directory Services,1,Workaround Provided,2025-02-07 13:27:41,2025-02-12 15:39:42,Contractor,122.20054687628445
INC908828,"Incident: problem with Switch detected from Building B, 2nd Floor",NETWORK,Switch,3,In Progress,2025-01-18 11:00:05,,External,
INC837740,Application incident - data corruption - Customer Site - Affecting: 5 users,SOFTWARE,Application,3,Closed,2025-02-09 05:53:55,2025-02-10 11:47:42,Employee,29.89662433679257
INC632335,[Sales] business services affected by GCP degradation,CLOUD,GCP,1,Closed,2024-08-25 00:47:15,2024-08-31 02:58:36,Manager,146.18944390028605
INC510804,"Service alert: Load Balancer outage detected, impacting business services",NETWORK,Load Balancer,3,Resolved,2024-12-27 14:27:56,2024-12-27 18:44:26,Employee,4.275015416755984
INC981163,"Incident: intermittent profile corruption with Operating System reported from Branch Office, 1st Floor",SOFTWARE,Operating System,3,Workaround Provided,2025-01-13 06:02:38,2025-01-14 16:57:16,Contractor,34.91075100889321
INC582025,Legal reporting SSO attribute mapping affecting 2 users,IDENTITY,SSO,3,Workaround Provided,2024-11-14 12:50:57,2024-11-16 02:54:46,Employee,38.06386168464087
INC591604,Incident: critical boot problems with Operating System detected from Home Office,SOFTWARE,Operating System,3,Resolved,2025-01-09 12:57:44,2025-01-11 05:00:08,External,40.040228744844256
INC864739,Data Center - Printer: minor paper jam - impacting multiple workstations,HARDWARE,Printer,2,Escalated,2024-11-14 13:37:27,,VIP,
INC565222,Satellite Office - WAN: minor failure - impacting critical operations (intermittently throughout the day),NETWORK,WAN,2,Closed,2024-11-24 14:40:53,2024-11-27 15:44:44,External,73.06427523056863
INC583189,[Product Management] 5 users affected by Router intermittent malfunction,NETWORK,Router,2,Resolved,2025-01-01 17:55:02,2025-01-04 01:46:48,External,55.86303343850035
INC996262,Legal Satellite Office: customer-facing services reporting Privacy unauthorized disclosure,COMPLIANCE,Privacy,1,In Progress,2025-02-03 08:22:15,,Employee,
INC791736,"Incident: transaction log full with Database reported from Manufacturing Plant, Basement",SOFTWARE,Database,2,Resolved,2025-02-10 06:24:21,2025-02-11 08:31:53,Employee,26.125619156826616
INC384034,Finance reporting Operating System boot problems affecting business services (intermittently throughout the day),SOFTWARE,Operating System,2,Resolved,2025-01-17 09:59:28,2025-01-21 23:19:35,Manager,109.33541897069183
INC412868,"Product Management Manufacturing Plant, Operations Center: business operations experiencing Legal malfunction",COMPLIANCE,Legal,3,Pending,2025-02-12 04:05:46,,Employee,
INC484861,"Service alert: Switch degraded failure detected, impacting critical operations",NETWORK,Switch,3,Resolved,2025-02-05 08:43:41,2025-02-06 12:49:44,Employee,28.100939139374695
INC492720,Customer Support reporting Malware virus outbreak causing problems for 2 terminals,SECURITY,Malware,3,Resolved,2025-02-13 16:05:36,2025-02-14 06:39:16,Employee,14.561226242661913
INC546991,"Office Suite incident - issue - Regional HQ, 1st Floor - Affecting: department operations (for the past hour)",SOFTWARE,Office Suite,2,Resolved,2025-01-04 17:46:00,2025-01-08 21:30:51,Employee,99.74762581326145
INC548591,"IoT Device persistent data transmission failure reported by 1 user in IT in Distribution Center, Training Room - IP: 10.222.186.170",HARDWARE,IoT Device,3,Resolved,2025-01-02 19:23:12,2025-01-03 07:39:15,Contractor,12.26771885141188
INC576051,"Service alert: Operating System profile corruption detected, impacting 1 devices (intermittently throughout the day)",SOFTWARE,Operating System,3,Resolved,2025-02-01 15:14:24,2025-02-03 08:54:28,Manager,41.667972853094064
INC390796,Storage incident - problem - Building A - Affecting: customer-facing services,DATA,Storage,4,Resolved,2025-01-27 10:29:09,2025-01-27 11:25:27,Contractor,0.9385431301801326
INC438681,[Development] multiple workstations affected by Proxy error,NETWORK,Proxy,3,Resolved,2025-01-30 09:41:54,2025-01-31 06:49:00,Contractor,21.118492645999467
INC942941,Home Office - Regulatory: data sovereignty - impacting department operations (since this morning),COMPLIANCE,Regulatory,2,Resolved,2024-12-13 06:12:18,2024-12-17 19:25:59,Contractor,109.22808379133636
INC607846,[Branch Office] Sales reports Peripheral error for 1 user in Sales,HARDWARE,Peripheral,2,Resolved,2025-01-24 15:20:46,2025-01-29 08:08:49,VIP,112.80109671403726
INC518186,[Home Office] Sales reports Server power supply for customer-facing services,HARDWARE,Server,3,Resolved,2025-01-22 08:02:32,2025-01-23 17:14:52,Employee,33.205655326727886
INC168412,[Security] 5 users affected by SSO critical session timeout,IDENTITY,SSO,4,Resolved,2025-01-22 14:06:36,2025-01-22 16:46:51,External,2.6708454201697376
INC369978,"[Data Center, 2nd Floor] Sales reports Phishing critical CEO fraud attempt for department operations - IP: 10.97.109.57",SECURITY,Phishing,4,Workaround Provided,2025-02-14 08:33:12,2025-02-14 18:53:29,Employee,10.338241830219465
INC765680,Data Quality encoding problems reported by business services in Branch Office,DATA,Data Quality,4,Resolved,2025-01-26 11:36:24,2025-01-26 14:34:57,Employee,2.975917581956869
INC396450,[Customer Site] Research reports AWS S3 bucket accessibility for department operations,CLOUD,AWS,1,Resolved,2025-01-22 16:57:29,2025-01-28 19:49:47,Employee,146.87176894629835
INC470065,"problem in Switch system disrupting team operations at Regional HQ, Mezzanine - Error code: SYS9704",NETWORK,Switch,3,Resolved,2025-01-28 14:27:52,2025-01-29 03:12:06,Employee,12.73724490293123
INC243581,"Point-of-Sale Hardware persistent problem reported by department operations in Manufacturing Plant, Training Room",HARDWARE,Point-of-Sale Hardware,3,Resolved,2024-10-22 14:08:57,2024-10-23 06:53:52,External,16.748658793241965
INC311951,intermittent degradation in WAN system affecting core services at Branch Office,NETWORK,WAN,1,Workaround Provided,2025-01-19 07:29:38,2025-01-28 21:18:11,Contractor,229.8091983402786
INC824218,intermittent false positives in Security Software system impacting several users at Home Office,SOFTWARE,Security Software,3,Closed,2025-02-08 11:27:21,2025-02-10 05:43:26,VIP,42.26825244999942
INC488915,"Service alert: Policy acceptable use violation detected, impacting department operations",COMPLIANCE,Policy,3,In Progress,2025-02-02 15:51:47,,Employee,
INC403882,[Branch Office] HR reports PaaS error for multiple workstations,CLOUD,PaaS,3,In Progress,2024-12-29 15:04:54,,Employee,
INC487837,"Service alert: Documentation outage detected, impacting business operations",COMPLIANCE,Documentation,3,Escalated,2025-02-03 08:43:11,,Employee,
INC952426,"Policy Violation incident - critical malfunction - HQ Building, Basement - Affecting: 1 endpoints - Vendor ticket: INC31884",SECURITY,Policy Violation,3,In Progress,2024-12-23 14:51:34,,VIP,
INC574265,Vulnerability incident - service exposure - Field Location - Affecting: 3 users in Marketing,SECURITY,Vulnerability,3,Pending,2025-01-28 06:17:27,,Employee,
INC927749,"Regional HQ, Mezzanine - IaaS: outage - impacting critical services",CLOUD,IaaS,3,Resolved,2024-12-28 18:56:40,2024-12-28 22:39:55,Employee,3.7208921442906573
INC129801,"[Regional HQ, Ground Floor] Operations reports Cloud Service degraded misconfiguration for 3 users in Operations (after the recent update)",SOFTWARE,Cloud Service,1,Resolved,2024-12-24 11:19:39,2024-12-31 04:00:21,Contractor,160.67841744399695
INC966362,[Facilities] 10 users affected by AWS S3 bucket accessibility,CLOUD,AWS,1,Resolved,2024-11-06 10:05:01,2024-11-11 23:57:10,VIP,133.86930304048198
INC100694,[Marketing] department operations affected by Authorization failure - Vendor ticket: T30188,IDENTITY,Authorization,3,Resolved,2025-02-03 11:20:16,2025-02-04 07:54:55,Employee,20.577512168706704
INC881371,"Service alert: Router intermittent problem detected, impacting customer-facing services - Vendor ticket: T97216",NETWORK,Router,1,Closed,2025-02-17 08:30:15,2025-02-25 08:43:42,VIP,192.2243399364563
INC196296,"Custom Software persistent degradation reported by multiple devices in Regional HQ, Ground Floor",SOFTWARE,Custom Software,3,Resolved,2025-02-12 14:47:52,2025-02-13 04:14:37,VIP,13.445877932622885
INC911482,orchestration error in Private Cloud system causing problems for team operations at Building A,CLOUD,Private Cloud,4,Resolved,2025-01-03 10:32:19,2025-01-03 21:27:17,Contractor,10.916245410167116
INC805081,"R&D Lab, Basement - Workstation: USB ports not working - impacting business services",HARDWARE,Workstation,2,Resolved,2025-01-13 16:37:18,2025-01-18 11:01:19,External,114.40030608898617
INC163758,"[Manufacturing Plant, 1st Floor] Security reports Server power supply for critical services",HARDWARE,Server,3,Closed,2024-08-25 16:34:31,2024-08-26 12:34:29,VIP,19.999547761056682
INC983859,Operating System intermittent update failed reported by 5 users in Home Office,SOFTWARE,Operating System,3,Resolved,2025-01-04 15:21:54,2025-01-04 18:15:32,Employee,2.8940218120018493
INC168077,"Regional HQ, 1st Floor - Physical Security: malfunction - impacting several terminals (following maintenance)",SECURITY,Physical Security,2,Escalated,2025-01-13 12:52:11,,External,
INC845909,"Service alert: DNS forwarding loops detected, impacting 2 servers",NETWORK,DNS,2,Resolved,2025-02-02 10:11:54,2025-02-05 05:28:03,Employee,67.26928603393478
INC337204,[Customer Support] 1 servers affected by Data Breach database dump identified,SECURITY,Data Breach,3,Not Reproducible,2024-12-26 11:43:00,2024-12-26 22:47:52,External,11.081114753509654
INC460426,[Distribution Center] Facilities reports Peripheral malfunction for several users,HARDWARE,Peripheral,3,Resolved,2025-02-05 10:13:32,2025-02-06 09:33:30,VIP,23.33296058833974
INC402296,"User Management incident - problem - Data Center, Operations Center - Affecting: 2 devices - Software version: 6.11.70",IDENTITY,User Management,2,Workaround Provided,2025-02-16 16:18:11,2025-02-21 04:55:38,Employee,108.62439531152333
INC886093,"[Manufacturing Plant, 1st Floor] Security reports Authentication LDAP connection issue for business services",IDENTITY,Authentication,4,Open,2025-01-24 09:01:36,,Manager,
INC783134,Virtualization incident - clone error - Co-working Space - Affecting: business operations,SOFTWARE,Virtualization,4,Resolved,2025-02-08 14:27:20,2025-02-08 15:58:27,Employee,1.5187731618288136
INC243520,[Customer Site] Operations reports Custom Software problem for core services,SOFTWARE,Custom Software,3,Resolved,2025-02-01 12:30:59,2025-02-03 09:45:12,VIP,45.237134119393
INC371060,"[Data Center, Executive Floor] Product Management reports Recovery media corruption for customer-facing services - Software version: 6.2.5",DATA,Recovery,4,Resolved,2024-12-04 14:39:54,2024-12-04 16:29:43,Employee,1.830406635518288
INC285634,[Manufacturing] 2 devices affected by Authentication certificate expiration (gradual degradation),IDENTITY,Authentication,1,Resolved,2025-02-18 09:01:13,2025-02-24 22:27:18,Employee,157.4348748856667
INC426808,"R&D Lab, IT Floor - Private Cloud: major resource allocation failure - impacting department operations",CLOUD,Private Cloud,2,Not Reproducible,2024-11-16 15:00:48,2024-11-18 11:47:00,Manager,44.770132915122474
INC120954,"Supply Chain Building B, Training Room: 2 workstations experiencing Server fan failure - Vendor ticket: INC97312",HARDWARE,Server,3,Open,2024-12-25 16:51:19,,External,
INC477616,"Service alert: Directory Services group policy problem detected, impacting 1 user",IDENTITY,Directory Services,2,Not Reproducible,2025-02-11 13:07:40,2025-02-16 12:18:19,Employee,119.17771744141534
INC974642,"R&D Lab, Basement - Custom Software: issue - impacting critical services",SOFTWARE,Custom Software,1,In Progress,2024-08-25 13:18:20,,Contractor,
INC636083,Product Management reporting Regulatory major consent management impacting team operations,COMPLIANCE,Regulatory,1,Resolved,2025-02-03 10:38:58,2025-02-07 05:54:20,Manager,91.25617033839387
INC634782,"[HQ Building, Mezzanine] Research reports LAN persistent broadcast storm for team operations (gradual degradation)",NETWORK,LAN,3,Resolved,2025-01-30 17:17:40,2025-01-31 08:14:43,Contractor,14.951095975654846
INC493873,[Engineering] 5 users in Engineering affected by Data Breach critical unauthorized data access,SECURITY,Data Breach,4,Not Reproducible,2025-01-22 14:16:45,2025-01-22 17:24:41,Employee,3.1322625153884225
INC431164,[Field Location] Manufacturing reports Operating System slow performance for business operations,SOFTWARE,Operating System,4,Resolved,2024-10-15 10:04:03,2024-10-15 12:16:57,Employee,2.2150682299593276
INC561348,"Service alert: Enterprise Software error detected, impacting department operations (following maintenance)",SOFTWARE,Enterprise Software,3,Resolved,2024-11-29 13:35:44,2024-11-29 15:54:45,Manager,2.3171384878586716
INC501559,minor installation failed in Application system affecting critical operations at Building B,SOFTWARE,Application,3,Resolved,2025-02-13 16:42:41,2025-02-14 23:28:10,VIP,30.75827644136898
INC496733,not responding in Application system affecting 1 servers at Building A (following maintenance),SOFTWARE,Application,2,Resolved,2025-01-16 10:40:09,2025-01-17 11:33:08,VIP,24.883140663611993
